,accession,name,class,seq_len,is_mongrel,have_contig,complete,shotgun,chromosome
2251,NC_039824,"Exorista civilis mitochondrion, complete genome",Insecta,15376,False,False,True,False,False
2252,NC_020732,"Oryx leucoryx isolate Saudi mitochondrion, complete genome",Mammalia,16680,False,False,True,False,False
2253,NC_009970,"Melursus ursinus mitochondrion, complete genome",Mammalia,16817,False,False,True,False,False
2254,NC_029810,"Dichomeris ustalella mitochondrion, complete genome",Insecta,15410,False,False,True,False,False
2255,NC_026117,"Termes hospes mitochondrion, complete genome",Insecta,16461,False,False,True,False,False
2256,NC_016017,"Stenopirates sp. HL-2011 mitochondrion, complete genome",Insecta,15384,False,False,True,False,False
2257,NC_022423,"Desmodus rotundus mitochondrion, complete genome",Mammalia,16659,False,False,True,False,False
2258,NC_006678,"Gryllotalpa orientalis mitochondrion, complete genome",Insecta,15521,False,False,True,False,False
2259,NC_037133,"Diaemus youngi voucher Museum of Southwestern Biology:MSB-56205 mitochondrion, complete genome",Mammalia,16628,False,False,True,False,False
2260,NC_035311,"Nurudea ibofushi mitochondrion, complete genome",Insecta,16054,False,False,True,False,False
2261,NC_034025,"Agnathotermes crassinasus mitochondrion, complete genome",Insecta,14950,False,False,True,False,False
2262,NC_061606,"Crambus perlellus mitochondrion, complete genome",Insecta,15440,False,False,True,False,False
2263,NC_012765,"Chrysochroa fulgidissima mitochondrion, complete genome",Insecta,15592,False,False,True,False,False
2264,NC_046426,"Acropyga panamensis voucher ACR51 mitochondrion, complete genome",Insecta,16633,False,False,True,False,False
2265,NC_037909,"Pidorus atratus mitochondrion, complete genome",Insecta,15383,False,False,True,False,False
2266,NC_052873,"Ochotona coreana mitochondrion, complete genome",Mammalia,17283,False,False,True,False,False
2267,CM024465,"Bos gaurus isolate Gaur_Henry_Doorly_Zoo_5443 mitochondrion, complete sequence, whole genome shotgun sequence",Mammalia,16346,False,True,True,True,False
2268,NC_040119,"Roisinitermes ebogoensis mitochondrion, complete genome",Insecta,15933,False,False,True,False,False
2269,NC_026124,"Rhizomys sinensis mitochondrion, complete genome",Mammalia,16564,False,False,True,False,False
2270,NC_021381,"Naemorhedus goral mitochondrion, complete genome",Mammalia,16555,False,False,True,False,False
2271,NC_029215,"Calliphora chinghaiensis mitochondrion, complete genome",Insecta,15269,False,False,True,False,False
2272,OU342583,"Noctua janthe genome assembly, organelle: mitochondrion",Insecta,15273,False,False,False,False,False
2273,NC_056126,"Popillia mutans mitochondrion, complete genome",Insecta,16192,False,False,True,False,False
2274,NC_054326,"Ochlerotatus vittiger isolate MC27 mitochondrion, complete genome",Insecta,16027,False,False,True,False,False
2275,NC_034284,"Rhombodera valida mitochondrion, complete genome",Insecta,16308,False,False,True,False,False
2276,NC_030072,"Exilisciurus exilis voucher ROM102254 mitochondrion, complete genome",Mammalia,16337,False,False,True,False,False
2277,NC_006914,"Mus musculus domesticus mitochondrion, complete genome",Mammalia,16300,False,False,True,False,False
2278,NC_044698,"Nortia carinicollis mitochondrion, complete genome",Insecta,15602,False,False,True,False,False
2279,NC_008447,"Lagostrophus fasciatus mitochondrion, complete genome",Mammalia,16866,False,False,True,False,False
2280,NC_049894,"Bothrogonia qiongana mitochondrion, complete genome",Insecta,15788,False,False,True,False,False
2281,NC_047286,"Cryptalaus larvatus mitochondrion, complete genome",Insecta,15876,False,False,True,False,False
2282,HG995206,"Bombus hortorum genome assembly, organelle: mitochondrion",Insecta,15419,False,False,False,False,False
2283,NC_037724,"Dinorhynchus dybowskyi mitochondrion, complete genome",Insecta,15952,False,False,True,False,False
2284,NC_053362,"Psylliodes chlorophana mitochondrion, complete genome",Insecta,14561,False,False,True,False,False
2285,NC_008066,"Chlorocebus sabaeus mitochondrion, complete genome",Mammalia,16550,False,False,True,False,False
2286,NC_050011,"Sciurus arizonensis voucher MSB157846 mitochondrion, complete genome",Mammalia,16519,False,False,True,False,False
2287,HG993130,"Eristalis tenax genome assembly, organelle: mitochondrion",Insecta,16920,False,False,False,False,False
2288,OV743452,"Agriphila tristella genome assembly, organelle: mitochondrion",Insecta,15311,False,False,False,False,False
2289,NC_011114,"Gastrimargus marmoratus mitochondrion, complete genome",Insecta,15924,False,False,True,False,False
2290,NC_057274,"Opatrum sabulosum mitochondrion, complete genome",Insecta,16079,False,False,True,False,False
2291,NC_020776,"Pyrgacris descampsi mitochondrion, complete genome",Insecta,15618,False,False,True,False,False
2292,NC_013257,"Ditaxis biseriata mitochondrion, complete genome",Insecta,16416,False,False,True,False,False
2293,NC_023543,"Damaliscus lunatus mitochondrion, complete genome",Mammalia,16419,False,False,True,False,False
2294,NC_030250,"Anopheles laneanus isolate SP52_103, LabID 11_162 mitochondrion, complete genome",Insecta,15446,False,False,True,False,False
2295,NC_020742,"Redunca fulvorufula isolate PhC12 mitochondrion, complete genome",Mammalia,16434,False,False,True,False,False
2296,NC_046561,"Pedopodisma emeiensis mitochondrion, complete genome",Insecta,15902,False,False,True,False,False
2297,NC_039437,"Thrips palmi mitochondrion, complete genome",Insecta,15333,False,False,True,False,False
2298,NC_041072,"Oxysarcodexia thornax mitochondrion, complete genome",Insecta,15237,False,False,True,False,False
2299,NC_023922,"Petaurista alborufus mitochondrion, complete genome",Mammalia,16507,False,False,True,False,False
2300,NC_061296,"Heniocha apollonia mitochondrion, complete genome",Insecta,15270,False,False,True,False,False
2301,NC_059894,"Chlorops oryzae mitochondrion, complete genome",Insecta,17313,False,False,True,False,False
2302,NC_026064,"Ovis vignei breed Urial mitochondrion, complete genome",Mammalia,16697,False,False,True,False,False
2303,NC_054315,"Culex cylindricus isolate MI452 mitochondrion, complete genome",Insecta,15565,False,False,True,False,False
2304,NC_033902,"Petaurista yunanensis mitochondrion, complete genome",Mammalia,16620,False,False,True,False,False
2305,NC_046050,"Pyrausta despicata mitochondrion, complete genome",Insecta,15389,False,False,True,False,False
2306,NC_022185,"Agrotis ipsilon mitochondrion, complete genome",Insecta,15377,False,False,True,False,False
2307,NC_037910,"Musca sorbens isolate C065 mitochondrion, complete genome",Insecta,16120,False,False,True,False,False
2308,NC_062099,"Xanthodes intersepta mitochondrion, complete genome",Insecta,15366,False,False,True,False,False
2309,NC_048472,"Altica viridicyanea voucher NREA 9 mitochondrion, complete genome",Insecta,16706,False,False,True,False,False
2310,NC_057072,"Conosia irrorata mitochondrion, complete genome",Insecta,14634,False,False,True,False,False
2311,NC_018765,"Xizicus fascipes mitochondrion, complete genome",Insecta,16166,False,False,True,False,False
2312,NC_049871,"Myotis septentrionalis mitochondrion, complete genome",Mammalia,17150,False,False,True,False,False
2313,NC_056102,"Gunungidia aurantiifasciata mitochondrion, complete genome",Insecta,15472,False,False,True,False,False
2314,NC_029466,"Bactrocera latifrons isolate B29 mitochondrion, complete genome",Insecta,15977,False,False,True,False,False
2315,NC_028597,"Atrecus affinis mitochondrion, complete genome",Insecta,16844,False,False,True,False,False
2316,NC_037181,"Changeondelphax velitchkovskyi mitochondrion, complete genome",Insecta,16449,False,False,True,False,False
2317,LR999999,"Deilephila porcellus genome assembly, organelle: mitochondrion",Insecta,15312,False,False,False,False,False
2318,NC_012346,"Bison bison mitochondrion, complete genome",Mammalia,16319,False,False,True,False,False
2319,NC_048884,"Rhynchium aff. brunneum YN mitochondrion, complete genome",Insecta,23251,False,False,True,False,False
2320,NC_037738,"Velinus nodipes mitochondrion, complete genome",Insecta,15904,False,False,True,False,False
2321,NC_035314,"Baizongia pistaciae mitochondrion, complete genome",Insecta,15602,False,False,True,False,False
2322,NC_034805,"Muscina angustifrons mitochondrion, complete genome",Insecta,16316,False,False,True,False,False
2323,NC_062360,"Hippotragus niger variani haplogroup Central 2 mitochondrion, complete genome",Mammalia,16507,False,False,True,False,False
2324,NC_021962,"Rondotia menciana mitochondrion, complete genome",Insecta,15301,False,False,True,False,False
2325,NC_028221,"Anopheles minimus voucher AMINI20150811V3 mitochondrion, complete genome",Insecta,15411,False,False,True,False,False
2326,NC_060773,"Mimotettix multispinosus mitochondrion, complete genome",Insecta,15754,False,False,True,False,False
2327,NC_037196,"Tenebrio obscurus mitochondrion, complete genome",Insecta,15771,False,False,True,False,False
2328,NC_026695,"Reticulitermes aculabialis mitochondrion, complete genome",Insecta,16475,False,False,True,False,False
2329,NC_039657,"Hycleus cichorii mitochondrion, complete genome",Insecta,15847,False,False,True,False,False
2330,CM003309,"Homo sapiens isolate CHM13 mitochondrion, complete sequence, whole genome shotgun sequence",Mammalia,16569,False,True,True,True,False
2331,NC_026697,"Promalactis suzukiella mitochondrion, complete genome",Insecta,15507,False,False,True,False,False
2332,NC_018122,"Microhodotermes viator mitochondrion, complete genome",Insecta,15704,False,False,True,False,False
2333,NC_034938,"Protegira songi mitochondrion, complete genome",Insecta,15410,False,False,True,False,False
2334,NC_034132,"Astalotermes murcus mitochondrion, complete genome",Insecta,14950,False,False,True,False,False
2335,NC_062616,"Canis simensis mitochondrion, complete genome",Mammalia,16676,False,False,True,False,False
2336,CM003574,"Homo sapiens isolate CHM1 mitochondrion, complete sequence, whole genome shotgun sequence",Mammalia,16569,False,True,True,True,False
2337,NC_037888,"Cricetus cricetus mitochondrion, complete genome",Mammalia,16263,False,False,True,False,False
2338,NC_025316,"Lepus sinensis mitochondrion, complete genome",Mammalia,17438,False,False,True,False,False
2339,NC_062437,"Stenamma megamanni voucher SRR1303383 mitochondrion, complete genome",Insecta,17355,False,False,True,False,False
2340,NC_057479,"Didesmococcus koreanus mitochondrion, complete genome",Insecta,15143,False,False,True,False,False
2341,NC_053734,"Appias albina mitochondrion, complete genome",Insecta,15193,False,False,True,False,False
2342,NC_023530,"Thitarodes pui mitochondrion, complete genome",Insecta,15064,False,False,True,False,False
2343,CM030612,"Sesamia nonagrioides isolate SR2018 mitochondrion, complete sequence, whole genome shotgun sequence",Insecta,15330,False,True,True,True,False
2344,NC_020670,"Crocuta crocuta isolate CC8 mitochondrion, complete genome",Mammalia,17138,False,False,True,False,False
2345,NC_053858,"Chodsigoa parva mitochondrion, complete genome",Mammalia,17216,False,False,True,False,False
2346,NC_035553,"Pteranabropsis crenatis mitochondrion, complete genome",Insecta,16099,False,False,True,False,False
2347,NC_034091,"Spinitermes trispinosus mitochondrion, complete genome",Insecta,14950,False,False,True,False,False
2348,OV656786,"Luperina testacea genome assembly, organelle: mitochondrion",Insecta,15314,False,False,False,False,False
2349,NC_024396,"Euthalia irrubescens isolate N150 mitochondrion, complete genome",Insecta,15365,False,False,True,False,False
2350,NC_049119,"Maxomys whiteheadi voucher CBGP1999514 mitochondrion, complete genome",Mammalia,16275,False,False,True,False,False
2351,NC_034068,"Ophiotermes mirandus mitochondrion, complete genome",Insecta,14950,False,False,True,False,False
2352,NC_029513,"Acraea vestalis mitochondrion, complete genome",Insecta,15350,False,False,True,False,False
2353,NC_057070,"Amorphoscelis hainana mitochondrion, complete genome",Insecta,15792,False,False,True,False,False
2354,NC_042430,"Pyrrhopeplus posthumus mitochondrion, complete genome",Insecta,16192,False,False,True,False,False
2355,NC_037897,"Taeniopteryx ugola mitochondrion, complete genome",Insecta,15353,False,False,True,False,False
2356,NC_019634,"Chrysomya rufifacies mitochondrion, complete genome",Insecta,15412,False,False,True,False,False
2357,NC_059846,"Ostrinia kasmirica voucher ZLNE3 mitochondrion, complete genome",Insecta,15214,False,False,True,False,False
2358,NC_029876,"Dactylomys dactylinus voucher UFES:UFROM-339 mitochondrion, complete genome",Mammalia,16650,False,False,True,False,False
2359,NC_045215,"Vespula flaviceps mitochondrion, complete genome",Insecta,17489,False,False,True,False,False
2360,NC_051944,"Epipedocera atra strain heimeitianniu mitochondrion, complete genome",Insecta,15662,False,False,True,False,False
2361,NC_024652,"Monochamus alternatus mitochondrion, complete genome",Insecta,15874,False,False,True,False,False
2362,NC_019590,"Orcaella brevirostris mitochondrion, complete genome",Mammalia,16383,False,False,True,False,False
2363,NC_023212,"Carposina sasakii mitochondrion, complete genome",Insecta,15611,False,False,True,False,False
2364,NC_029325,"Tamiops maritimus mitochondrion, complete genome",Mammalia,16523,False,False,True,False,False
2365,NC_020688,"Cephalophus jentinki isolate SUN mitochondrion, complete genome",Mammalia,16425,False,False,True,False,False
2366,NC_034099,"Amalotermes phaeocephalus mitochondrion, complete genome",Insecta,14950,False,False,True,False,False
2367,NC_057552,"Scarodytes malickyi voucher IBE<ESP> AF139 mitochondrion, complete genome",Insecta,15309,False,False,True,False,False
2368,NC_034330,"Mustela itatsi isolate IT01 mitochondrion, complete genome",Mammalia,16027,False,False,True,False,False
2369,CM010561,"Drosophila melanogaster strain A2 breed BOG 1 mitochondrion, complete sequence, whole genome shotgun sequence",Insecta,18826,False,True,True,True,False
2370,NC_044792,"Pyrocoelia thibetana mitochondrion, complete genome",Insecta,18054,False,False,True,False,False
2371,NC_048454,"Malaza empyreus mitochondrion, complete genome",Insecta,16103,False,False,True,False,False
2372,NC_029500,"Acraea circeis mitochondrion, complete genome",Insecta,15235,False,False,True,False,False
2373,NC_050325,"Triatoma huehuetenanguensis mitochondrion, complete genome",Insecta,15910,False,False,True,False,False
